age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,deposit
30,blue-collar,single,secondary,0,1598,1,0,1,10,9,634,1,0,1,1
30,services,married,secondary,0,5,0,1,1,10,9,829,5,0,1,1
47,services,married,secondary,0,367,1,0,1,10,9,476,4,0,1,1
57,admin.,divorced,secondary,0,658,0,0,1,10,9,724,1,0,1,1
38,management,married,tertiary,0,1722,1,0,1,10,9,500,1,0,1,1
25,blue-collar,single,primary,0,2483,0,0,1,10,9,1499,3,0,1,1
30,blue-collar,married,secondary,0,0,1,1,1,10,9,1399,1,0,1,1
26,management,single,tertiary,0,45,0,0,1,10,9,1187,3,0,1,1
31,student,married,primary,0,46,1,0,1,10,9,487,1,0,1,1
29,blue-collar,single,secondary,0,482,0,1,1,10,9,1097,3,0,1,1
49,blue-collar,married,secondary,0,3728,1,0,1,11,9,1060,2,0,1,1
60,retired,divorced,secondary,0,1099,0,0,1,11,9,764,2,0,1,1
60,management,married,tertiary,0,2222,1,0,1,11,9,1120,2,0,1,1
29,management,single,tertiary,0,983,1,0,1,11,9,963,2,0,1,1
55,management,divorced,secondary,0,204,1,0,1,11,9,1973,2,0,1,1
44,admin.,married,secondary,0,1074,1,0,1,11,9,911,2,0,1,1
47,technician,married,secondary,0,3466,1,0,1,11,9,853,2,0,1,1
35,entrepreneur,married,secondary,0,2436,0,1,1,14,9,1397,3,0,1,1
38,technician,married,secondary,0,976,1,0,1,14,9,766,3,0,1,1
34,entrepreneur,married,tertiary,0,146,1,0,1,14,9,788,2,0,1,1
50,technician,married,secondary,0,156,0,1,1,14,9,1130,3,0,1,1
43,admin.,married,tertiary,0,189,1,0,1,14,9,1062,4,0,1,1
44,admin.,divorced,secondary,0,163,1,0,1,14,9,1669,2,0,1,1
51,services,divorced,secondary,0,242,0,1,1,14,9,1336,4,0,1,1
31,technician,married,secondary,0,1173,1,0,1,14,9,444,3,0,1,1
39,technician,married,tertiary,0,0,1,0,1,14,9,894,7,0,1,1
59,management,married,tertiary,0,296,0,1,1,15,9,805,3,0,1,1
25,services,single,secondary,0,333,0,1,1,15,9,1056,2,0,1,1
58,management,married,tertiary,0,3864,1,0,1,15,9,815,4,0,1,1
30,entrepreneur,married,primary,0,2686,1,0,1,15,9,808,3,0,1,1
51,services,divorced,secondary,0,65,0,1,1,15,9,881,1,0,1,1
60,retired,married,secondary,0,597,0,0,1,15,9,981,1,0,1,1
37,management,divorced,tertiary,0,1775,0,0,1,15,9,514,5,0,1,1
30,blue-collar,single,primary,0,0,0,0,1,15,9,716,3,0,1,1
29,student,single,tertiary,0,5,0,0,1,15,9,889,5,0,1,1
27,entrepreneur,married,tertiary,0,139,0,0,1,15,9,448,5,0,1,1
28,management,single,tertiary,0,0,1,0,1,16,9,767,5,0,1,1
34,blue-collar,single,secondary,0,855,1,0,1,16,9,578,1,0,1,1
29,blue-collar,single,unknown,0,694,1,1,1,16,9,1806,4,0,1,1
27,management,single,tertiary,0,151,1,0,1,16,9,496,1,0,1,1
26,technician,single,secondary,0,354,0,0,1,16,9,586,1,0,1,1
36,management,married,tertiary,0,673,1,0,1,16,9,689,1,0,1,1
44,blue-collar,married,primary,0,1265,1,0,1,16,9,555,1,0,1,1
39,blue-collar,married,tertiary,0,597,0,0,1,16,9,686,6,0,1,1
31,unemployed,divorced,tertiary,0,256,1,0,1,16,9,873,2,0,1,1
56,blue-collar,married,primary,0,0,1,0,1,16,9,1222,1,0,1,1
29,blue-collar,married,secondary,0,2870,1,0,1,16,9,988,1,0,1,1
43,blue-collar,married,secondary,0,184,0,1,1,16,9,1019,11,0,1,1
32,blue-collar,married,secondary,0,1905,1,0,1,16,9,709,2,0,1,1
42,services,married,secondary,0,3465,1,1,1,16,9,1039,2,0,1,1
27,student,married,secondary,0,119,1,0,1,16,9,781,2,0,1,1
35,management,married,tertiary,0,36,0,1,1,16,9,1656,5,0,1,1
35,housemaid,married,primary,0,113,1,0,1,17,9,923,2,0,1,1
32,blue-collar,single,secondary,0,118,1,0,1,17,9,1275,1,0,1,1
39,technician,married,secondary,0,251,1,0,1,17,9,342,2,0,1,1
42,management,married,tertiary,0,4,1,0,1,17,9,795,1,0,1,1
27,services,single,secondary,0,1820,1,0,1,17,9,1027,1,0,1,1
33,self-employed,divorced,secondary,0,1904,1,0,1,17,9,1584,2,0,1,1
51,blue-collar,married,primary,0,201,1,0,1,17,9,582,2,0,1,1
33,admin.,married,secondary,0,0,1,0,2,17,9,1448,7,0,1,1
30,technician,single,tertiary,0,178,0,0,1,17,9,656,3,0,1,1
52,housemaid,married,primary,0,3798,1,0,1,17,9,1208,1,0,1,1
42,blue-collar,divorced,primary,0,301,1,0,1,17,9,1175,2,0,1,1
31,management,divorced,tertiary,0,294,1,0,1,17,9,536,5,0,1,1
27,services,married,secondary,0,0,1,0,1,17,9,991,5,0,1,1
44,blue-collar,single,secondary,0,292,0,1,1,17,9,1153,4,0,1,1
40,entrepreneur,divorced,secondary,0,2998,1,0,1,18,9,623,3,0,1,1
46,housemaid,divorced,primary,0,2084,1,0,1,18,9,1081,2,0,1,1
32,services,divorced,secondary,0,454,1,0,1,18,9,978,1,0,1,1
56,technician,divorced,secondary,0,179,0,0,1,18,9,536,1,0,1,1
33,blue-collar,married,secondary,0,661,1,0,1,18,9,968,1,0,1,1
33,blue-collar,married,secondary,0,89,1,0,1,18,9,278,2,0,1,1
32,self-employed,married,primary,0,102,1,0,1,18,9,560,1,0,1,1
41,blue-collar,divorced,primary,0,138,1,0,1,18,9,640,3,0,1,1
31,admin.,single,secondary,0,622,0,0,1,18,9,420,1,0,1,1
30,admin.,divorced,secondary,0,10,1,0,1,18,9,658,2,0,1,1
43,entrepreneur,married,secondary,0,104,1,0,1,18,9,635,3,0,1,1
28,blue-collar,married,secondary,0,173,0,0,1,18,9,588,7,0,1,1
31,blue-collar,divorced,secondary,0,0,1,1,1,18,9,913,4,0,1,1
35,entrepreneur,single,tertiary,0,145,1,0,1,18,9,799,2,0,1,1
31,management,married,tertiary,0,325,1,0,1,18,9,1139,2,0,1,1
25,services,single,secondary,0,2311,0,1,1,21,9,1105,2,0,1,1
56,retired,divorced,tertiary,0,158,0,1,1,21,9,854,1,0,1,1
47,technician,married,secondary,0,1981,1,0,1,21,9,919,2,0,1,1
39,management,married,tertiary,0,1423,1,0,2,21,9,733,3,0,1,1
51,management,married,tertiary,0,2455,1,0,1,21,9,553,1,0,1,1
54,technician,divorced,secondary,0,859,0,1,1,21,9,710,1,0,1,1
58,retired,married,unknown,0,9004,0,0,1,21,9,891,4,0,1,1
42,unemployed,married,unknown,0,970,1,0,2,21,9,691,10,0,1,1
56,services,married,primary,0,486,0,1,2,21,9,1877,1,0,1,1
55,housemaid,married,secondary,0,127,1,0,2,21,9,1130,8,0,1,1
26,blue-collar,single,primary,0,409,1,0,1,21,9,577,2,0,1,1
40,admin.,single,secondary,0,664,0,0,1,21,9,1342,2,0,1,1
26,technician,single,secondary,0,223,0,1,1,21,9,1002,3,0,1,1
41,management,single,tertiary,0,1253,0,0,1,21,9,1134,5,0,1,1
44,management,married,primary,0,4758,1,0,1,22,9,712,6,0,1,1
33,management,single,tertiary,0,30,1,0,1,22,9,1077,1,0,1,1
36,management,divorced,tertiary,0,81,0,1,1,22,9,560,1,0,1,1
38,technician,married,secondary,0,0,1,0,1,22,9,1545,1,0,1,1
35,technician,married,tertiary,0,328,1,0,1,22,9,654,2,0,1,1
41,technician,single,tertiary,0,145,0,0,1,22,9,1833,2,0,1,1
41,management,divorced,unknown,0,465,1,0,1,22,9,1508,1,0,1,1
28,blue-collar,married,secondary,0,751,1,0,1,22,9,598,5,0,1,1
39,blue-collar,single,secondary,0,0,0,0,1,22,9,864,4,0,1,1
25,admin.,married,unknown,0,349,1,0,1,22,9,1037,8,0,1,1
37,admin.,married,secondary,0,1110,1,0,2,22,9,802,11,0,1,1
25,management,married,secondary,0,2228,1,0,1,23,9,754,1,0,1,1
46,management,divorced,tertiary,0,2166,1,0,1,23,9,870,1,0,1,1
33,services,divorced,secondary,0,44,0,1,1,23,9,529,1,0,1,1
32,management,single,secondary,0,131,1,1,1,23,9,1152,2,0,1,1
32,blue-collar,married,secondary,0,476,1,0,1,23,9,956,9,0,1,1
47,technician,single,secondary,0,1101,1,0,1,23,9,957,3,0,1,1
45,admin.,married,secondary,0,524,1,0,1,23,9,808,1,0,1,1
51,admin.,single,secondary,0,895,0,0,1,23,9,638,2,0,1,1
36,admin.,married,secondary,0,212,1,1,1,23,9,1201,6,0,1,1
51,self-employed,married,secondary,0,95,1,0,1,23,9,1309,4,0,1,1
33,services,single,tertiary,0,395,1,0,1,23,9,1359,6,0,1,1
59,technician,married,secondary,0,135,1,1,1,23,9,416,4,0,1,1
38,entrepreneur,married,tertiary,0,0,0,0,1,23,9,532,2,0,1,1
40,services,married,secondary,0,471,1,0,1,24,9,430,4,0,1,1
51,blue-collar,married,primary,0,603,1,0,1,24,9,853,2,0,1,1
41,entrepreneur,single,secondary,0,663,0,0,1,24,9,1204,1,0,1,1
38,entrepreneur,married,secondary,0,593,1,1,1,24,9,1484,24,0,1,1
31,management,married,tertiary,0,1224,1,1,1,24,9,1441,2,0,1,1
28,admin.,single,secondary,0,2,1,0,1,24,9,454,1,0,1,1
41,blue-collar,married,secondary,1,720,0,1,1,24,9,651,1,0,1,1
33,management,divorced,tertiary,0,990,1,0,1,24,9,1491,2,0,1,1
25,student,single,secondary,0,1747,1,0,1,24,9,903,1,0,1,1
45,admin.,divorced,secondary,0,59,1,0,1,24,9,873,8,0,1,1
31,blue-collar,married,primary,0,33,1,0,1,24,9,901,2,0,1,1
28,services,single,secondary,0,340,1,0,1,24,9,821,2,0,1,1
49,technician,divorced,secondary,0,305,0,0,1,24,9,367,2,0,1,1
25,services,married,secondary,0,0,1,0,1,24,9,458,9,0,1,1
28,unemployed,single,tertiary,0,497,1,0,1,24,9,1602,6,0,1,1
54,retired,married,secondary,0,1371,0,0,2,25,9,1492,2,0,1,1
28,technician,single,tertiary,0,1628,1,0,1,25,9,1422,2,0,1,1
27,technician,single,tertiary,0,372,1,1,1,25,9,728,2,0,1,1
49,blue-collar,single,primary,0,566,1,0,1,25,9,979,2,0,1,1
53,blue-collar,married,primary,0,343,1,0,1,25,9,616,5,0,1,1
26,technician,single,secondary,0,941,0,1,1,25,9,784,1,0,1,1
37,services,married,secondary,0,775,0,1,1,25,9,1000,1,0,1,1
34,blue-collar,single,secondary,0,1759,0,1,1,25,9,695,1,0,1,1
51,retired,married,primary,0,1495,0,0,2,25,9,1946,4,0,1,1
39,housemaid,married,secondary,0,1444,0,0,2,25,9,362,8,0,1,1
35,technician,single,tertiary,0,470,1,0,1,25,9,743,13,0,1,1
51,unemployed,married,primary,0,1162,1,0,1,25,9,2015,1,0,1,1
30,management,single,tertiary,0,2,1,1,1,25,9,1031,8,0,1,1
42,blue-collar,single,primary,0,1628,1,0,1,25,9,590,8,0,1,1
54,management,married,secondary,0,1134,1,0,1,25,9,1330,3,0,1,1
51,blue-collar,married,primary,0,0,1,1,1,25,9,946,3,0,1,1
57,retired,divorced,primary,0,63,0,1,1,25,9,1448,17,0,1,1
30,management,married,tertiary,0,1221,1,0,2,25,9,279,4,0,1,1
37,blue-collar,single,secondary,0,5024,0,1,1,25,9,661,4,0,1,1
39,technician,married,secondary,0,10685,1,0,1,25,9,1369,9,0,1,1
35,technician,married,tertiary,0,1629,0,0,1,25,9,653,4,0,1,1
48,management,married,secondary,0,268,1,0,1,28,9,458,7,0,1,1
31,management,married,tertiary,0,0,1,1,1,28,9,664,8,0,1,1
35,self-employed,married,secondary,0,5613,1,0,1,28,9,699,3,0,1,1
48,housemaid,married,secondary,0,513,0,1,1,28,9,939,3,0,1,1
53,housemaid,married,primary,0,362,0,0,1,28,9,1169,2,0,1,1
27,technician,single,secondary,0,3933,0,0,1,28,9,837,3,0,1,1
55,technician,married,secondary,0,3899,1,0,2,28,9,596,4,0,1,1
40,services,married,secondary,0,473,1,0,1,28,9,383,3,0,1,1
40,self-employed,single,tertiary,0,1616,0,0,2,28,9,1009,7,0,1,1
38,blue-collar,divorced,secondary,0,1817,1,0,1,28,9,1096,4,0,1,1
54,retired,single,secondary,0,129,0,1,1,28,9,867,2,0,1,1
54,technician,married,secondary,0,1938,0,1,1,28,9,551,3,0,1,1
50,admin.,single,secondary,0,133,0,0,1,28,9,890,4,0,1,1
48,management,divorced,tertiary,0,2263,0,0,1,29,9,874,2,0,1,1
41,services,married,unknown,0,1538,0,0,1,29,9,710,2,0,1,1
51,blue-collar,divorced,primary,0,5,0,0,1,29,9,600,2,0,1,1
42,technician,single,tertiary,0,2625,0,0,1,29,9,2516,2,0,1,1
58,retired,divorced,secondary,0,1080,1,0,1,29,9,1058,2,0,1,1
47,unemployed,married,secondary,0,312,0,0,1,29,9,884,1,0,1,1
58,admin.,married,secondary,0,145,1,0,2,29,9,616,13,0,1,1
50,admin.,married,secondary,0,2678,0,0,2,30,9,1011,6,0,1,1
46,housemaid,married,secondary,0,271,1,0,1,30,9,1013,29,0,1,1
44,blue-collar,married,secondary,0,0,0,0,1,30,9,684,2,0,1,1
36,services,married,secondary,0,0,0,0,1,30,9,843,2,0,1,1
58,management,divorced,secondary,0,3161,0,0,2,30,9,542,2,0,1,1
52,unemployed,married,primary,0,959,0,0,2,30,9,694,2,0,1,1
60,retired,divorced,secondary,0,1091,0,0,1,30,9,441,5,0,1,1
36,management,married,tertiary,0,96,0,0,1,30,9,729,4,0,1,1
41,blue-collar,divorced,primary,0,0,0,0,1,30,9,509,2,0,1,1
50,entrepreneur,married,tertiary,0,230,0,0,2,30,9,1089,4,0,1,1
54,technician,married,secondary,0,114,0,0,1,30,9,458,3,0,1,1
59,retired,divorced,secondary,0,679,0,0,1,30,9,761,4,0,1,1
42,entrepreneur,married,unknown,0,206,1,0,1,30,9,695,2,0,1,1
27,management,single,tertiary,0,1,1,0,1,30,9,764,4,0,1,1
59,housemaid,divorced,primary,0,2518,0,0,1,30,9,675,3,0,1,1
43,admin.,married,secondary,0,378,0,0,1,30,9,782,8,0,1,1
39,technician,single,secondary,0,391,0,1,1,30,9,962,4,0,1,1
36,self-employed,single,tertiary,0,1240,0,0,1,31,9,812,3,0,1,1
35,blue-collar,divorced,primary,0,1792,1,0,1,31,9,630,6,0,1,1
50,blue-collar,married,unknown,0,2284,1,0,2,31,9,1088,17,0,1,1
55,technician,married,secondary,0,264,1,1,1,31,9,1150,5,0,1,1
51,unemployed,divorced,tertiary,0,0,0,0,1,31,9,574,2,0,1,1
55,housemaid,divorced,primary,0,77,0,0,1,31,9,463,6,0,1,1
30,services,married,secondary,0,48,1,0,1,31,9,662,13,0,1,1
53,blue-collar,married,primary,0,252,0,0,1,31,9,727,4,0,1,1
40,blue-collar,married,secondary,0,1954,0,0,1,31,9,1107,2,0,1,1
44,technician,married,primary,0,755,0,1,1,31,9,829,4,0,1,1
49,management,divorced,tertiary,0,755,0,0,1,31,9,1212,4,0,1,1
40,admin.,married,secondary,0,341,0,0,1,31,9,1142,5,0,1,1
58,unemployed,married,primary,0,1183,0,0,1,31,9,1721,5,0,1,1
49,services,married,secondary,0,388,0,0,2,31,9,1032,4,0,1,1
38,technician,married,secondary,0,1919,0,0,1,4,8,846,1,0,1,1
51,housemaid,divorced,tertiary,0,1613,0,0,1,4,8,870,1,0,1,1
36,management,divorced,tertiary,0,0,0,0,1,4,8,1165,1,0,1,1
55,retired,married,secondary,0,0,0,0,1,4,8,1110,1,0,1,1
43,technician,married,tertiary,0,0,0,0,1,4,8,1488,2,0,1,1
60,management,divorced,secondary,0,0,0,0,1,5,8,603,3,0,1,1
57,retired,married,secondary,0,466,0,0,1,5,8,641,2,0,1,1
41,technician,married,tertiary,0,515,0,0,1,5,8,837,2,0,1,1
50,technician,married,tertiary,0,2313,0,0,1,5,8,553,1,0,1,1
59,retired,married,primary,0,1634,1,1,1,5,8,836,1,0,1,1
59,housemaid,married,primary,0,100,0,0,1,5,8,1134,1,0,1,1
52,unknown,married,unknown,0,5361,0,0,1,5,8,607,3,0,1,1
58,management,divorced,tertiary,0,1257,0,0,1,5,8,1536,1,0,1,1
59,retired,married,primary,0,3400,1,0,1,5,8,515,3,0,1,1
49,technician,single,secondary,0,1377,0,0,1,5,8,935,1,0,1,1
33,management,divorced,tertiary,0,2885,0,0,1,5,8,1051,2,0,1,1
55,blue-collar,married,primary,0,512,0,0,1,5,8,1200,2,0,1,1
42,technician,married,tertiary,0,921,0,0,1,5,8,531,3,0,1,1
52,services,married,secondary,0,1000,0,0,1,5,8,766,2,0,1,1
38,technician,married,tertiary,0,202,0,0,1,5,8,1311,2,0,1,1
55,technician,married,tertiary,0,169,0,1,1,5,8,618,2,0,1,1
49,technician,married,tertiary,0,3726,0,0,1,5,8,875,2,0,1,1
56,technician,divorced,secondary,0,146,1,0,1,5,8,419,3,0,1,1
46,technician,married,secondary,0,940,0,0,1,5,8,1227,2,0,1,1
57,retired,divorced,tertiary,0,734,0,0,1,6,8,1357,4,0,1,1
61,retired,married,secondary,0,77,0,0,1,6,8,455,4,0,1,1
45,admin.,married,secondary,0,925,0,0,1,6,8,406,2,0,1,1
39,management,married,tertiary,0,1836,0,0,1,6,8,902,3,0,1,1
46,admin.,married,secondary,0,660,0,0,1,6,8,740,2,0,1,1
43,management,single,tertiary,0,1304,0,0,1,6,8,501,2,0,1,1
34,services,married,secondary,0,2956,0,0,1,6,8,835,2,0,1,1
35,management,divorced,tertiary,0,146,0,0,1,6,8,720,2,0,1,1
36,management,divorced,tertiary,1,36,0,0,1,6,8,836,4,0,1,1
45,management,divorced,tertiary,0,1,0,0,1,6,8,490,2,0,1,1
47,technician,married,secondary,0,2480,0,0,1,6,8,763,2,0,1,1
42,technician,married,tertiary,0,14282,1,0,1,6,8,649,4,0,1,1
40,management,single,tertiary,0,0,0,0,1,6,8,641,6,0,1,1
40,technician,divorced,secondary,0,311,0,0,1,6,8,738,2,0,1,1
32,technician,married,secondary,0,560,0,0,1,6,8,1044,4,0,1,1
33,technician,single,secondary,0,3059,0,1,1,6,8,482,2,0,1,1
32,self-employed,married,tertiary,0,1423,0,0,1,6,8,1249,4,0,1,1
46,blue-collar,married,primary,0,874,0,0,1,6,8,996,1,0,1,1
50,admin.,married,secondary,0,706,1,0,1,6,8,1250,4,0,1,1
51,blue-collar,married,primary,0,7098,0,0,1,6,8,1471,7,0,1,1
30,management,single,tertiary,0,5389,0,0,1,6,8,1456,3,0,1,1
39,technician,single,secondary,0,1104,0,0,1,7,8,395,2,0,1,1
47,admin.,married,secondary,0,3070,0,0,1,7,8,663,4,0,1,1
40,technician,divorced,secondary,0,0,0,0,1,7,8,674,2,0,1,1
50,blue-collar,married,primary,0,4108,1,0,1,7,8,526,2,0,1,1
60,management,married,tertiary,0,0,0,0,1,7,8,401,3,0,1,1
32,management,single,tertiary,0,4291,0,0,1,7,8,1321,9,0,1,1
57,technician,married,tertiary,0,6822,0,0,1,7,8,797,2,0,1,1
41,self-employed,married,tertiary,0,231,0,0,1,7,8,352,2,0,1,1
50,technician,married,secondary,0,3176,0,0,1,7,8,670,1,0,1,1
31,management,married,tertiary,0,676,0,0,1,7,8,1182,1,0,1,1
36,technician,single,secondary,0,651,0,0,1,7,8,876,1,0,1,1
45,technician,divorced,secondary,0,2657,0,0,1,7,8,895,3,0,1,1
33,technician,divorced,secondary,0,801,0,0,1,7,8,341,5,0,1,1
47,services,married,secondary,0,405,0,1,1,8,8,994,2,0,1,1
35,management,married,tertiary,0,82,0,0,1,8,8,507,4,0,1,1
38,management,married,tertiary,0,179,0,0,0,8,8,317,4,0,1,1
33,management,married,tertiary,0,1047,0,0,1,8,8,512,4,0,1,1
44,technician,single,secondary,0,7138,0,0,1,8,8,809,2,0,1,1
31,management,single,tertiary,0,165,0,1,1,8,8,523,2,0,1,1
31,management,single,tertiary,0,37,0,0,1,8,8,669,2,0,1,1
49,services,married,secondary,0,823,0,0,1,8,8,780,4,0,1,1
52,services,married,primary,0,1625,0,0,1,8,8,459,2,0,1,1
31,technician,married,tertiary,0,120,0,0,1,8,8,1000,1,0,1,1
35,management,married,tertiary,0,2957,1,1,1,8,8,733,3,0,1,1
31,management,single,tertiary,0,2,0,0,1,8,8,848,1,0,1,1
36,technician,divorced,secondary,0,1,0,0,1,8,8,1242,3,0,1,1
39,management,married,tertiary,0,1795,0,0,1,8,8,922,7,0,1,1
46,management,married,tertiary,0,4,0,0,1,8,8,1206,4,0,1,1
48,blue-collar,married,primary,0,476,0,0,1,11,8,856,3,0,1,1
36,management,married,tertiary,0,9,0,0,1,11,8,386,4,0,1,1
30,management,married,tertiary,0,131,1,0,1,11,8,384,6,0,1,1
33,management,single,tertiary,0,1120,0,0,1,11,8,1070,2,0,1,1
57,housemaid,married,primary,0,2785,0,0,1,11,8,610,4,0,1,1
33,management,single,tertiary,0,0,0,0,1,11,8,699,7,0,1,1
35,management,married,tertiary,0,43,0,0,1,11,8,917,4,0,1,1
53,management,married,tertiary,0,0,0,0,1,11,8,608,2,0,1,1
41,management,married,secondary,0,456,1,0,1,11,8,734,4,0,1,1
32,management,single,secondary,0,2018,0,0,1,11,8,1238,1,0,1,1
41,management,married,tertiary,0,0,0,0,1,11,8,1242,5,0,1,1
35,technician,single,secondary,0,354,0,0,1,11,8,444,3,0,1,1
48,blue-collar,married,primary,0,719,0,1,1,11,8,418,5,0,1,1
34,management,married,tertiary,0,828,0,1,1,11,8,1080,3,0,1,1
47,blue-collar,married,secondary,0,2787,0,0,1,11,8,479,1,0,1,1
46,unemployed,married,secondary,0,2551,0,0,1,12,8,645,2,0,1,1
60,retired,married,secondary,0,2722,0,0,1,12,8,506,2,0,1,1
39,management,married,secondary,0,1880,0,0,1,12,8,768,2,0,1,1
57,blue-collar,married,primary,0,2112,0,0,1,12,8,1134,2,0,1,1
36,unemployed,divorced,secondary,0,871,0,0,1,12,8,396,3,0,1,1
30,management,married,secondary,0,850,0,0,1,12,8,507,2,0,1,1
33,technician,married,secondary,0,3243,0,0,1,12,8,439,4,0,1,1
30,management,married,tertiary,0,1567,1,0,1,12,8,1133,4,0,1,1
36,technician,single,secondary,1,12,0,0,1,12,8,587,2,0,1,1
49,blue-collar,married,primary,0,128,0,0,1,12,8,696,2,0,1,1
49,blue-collar,married,secondary,0,553,0,0,1,12,8,645,8,0,1,1
40,unemployed,divorced,secondary,0,1694,0,0,1,12,8,473,6,0,1,1
49,blue-collar,married,primary,0,408,0,0,1,12,8,559,4,0,1,1
38,management,married,tertiary,0,1223,0,0,1,12,8,1092,5,0,1,1
31,management,single,tertiary,0,1858,0,0,1,12,8,453,3,0,1,1
34,management,married,tertiary,0,520,1,0,1,12,8,1307,4,0,1,1
39,management,married,tertiary,0,271,1,0,1,12,8,1344,1,0,1,1
40,management,married,secondary,0,4396,0,0,1,12,8,432,3,0,1,1
47,technician,married,secondary,0,568,1,0,1,12,8,1613,1,0,1,1
37,technician,single,secondary,0,3665,0,0,1,12,8,664,3,0,1,1
44,technician,single,secondary,0,244,1,0,1,12,8,1735,4,0,1,1
55,management,married,tertiary,0,568,0,0,1,12,8,940,10,0,1,1
40,technician,married,secondary,0,42,0,0,1,13,8,1842,2,0,1,1
54,retired,married,primary,0,309,0,0,1,13,8,969,2,0,1,1
32,technician,single,tertiary,0,34646,0,0,2,13,8,618,9,0,1,1
36,management,divorced,tertiary,0,59,0,0,1,13,8,526,2,0,1,1
37,management,married,tertiary,0,4436,0,0,1,13,8,846,5,0,1,1
50,self-employed,married,secondary,0,10052,0,0,1,13,8,665,2,0,1,1
58,retired,married,tertiary,0,0,0,0,1,13,8,641,4,0,1,1
52,technician,divorced,secondary,0,152,0,0,1,13,8,404,6,0,1,1
31,management,married,tertiary,0,156,0,0,1,13,8,657,7,0,1,1
40,management,married,tertiary,0,66,0,0,1,13,8,737,4,0,1,1
34,management,single,tertiary,0,9827,1,0,1,13,8,871,4,0,1,1
53,services,married,secondary,0,6170,0,0,1,13,8,838,4,0,1,1
43,management,married,tertiary,0,2383,0,0,1,13,8,379,6,0,1,1
30,technician,single,tertiary,0,635,0,0,1,13,8,851,8,0,1,1
34,technician,single,secondary,0,16,0,0,1,13,8,990,1,0,1,1
48,admin.,divorced,secondary,0,362,0,0,1,13,8,529,1,0,1,1
33,management,married,tertiary,0,191,0,0,1,13,8,1148,2,0,1,1
37,management,single,tertiary,0,455,1,0,1,13,8,904,6,0,1,1
57,technician,divorced,secondary,0,3043,0,0,1,14,8,707,2,0,1,1
55,retired,married,primary,0,3334,0,0,1,14,8,632,4,0,1,1
34,technician,married,tertiary,0,8029,1,0,1,14,8,593,4,0,1,1
44,entrepreneur,married,tertiary,0,624,0,0,2,14,8,552,2,0,1,1
35,management,single,tertiary,0,331,0,0,1,14,8,857,2,0,1,1
34,housemaid,married,primary,0,2929,0,0,1,14,8,518,2,0,1,1
49,services,married,secondary,0,1314,0,0,1,14,8,834,14,0,1,1
30,technician,married,secondary,0,289,1,0,1,14,8,1184,4,0,1,1
32,management,single,tertiary,0,20,0,0,1,14,8,1151,2,0,1,1
56,blue-collar,married,primary,0,8163,0,0,1,14,8,1231,4,0,1,1
50,management,single,tertiary,0,1200,0,0,1,14,8,904,3,0,1,1
32,technician,single,secondary,0,1732,1,0,1,14,8,1871,3,0,1,1
45,technician,single,tertiary,0,0,0,0,1,18,8,773,4,0,1,1
52,management,married,tertiary,0,576,0,0,1,18,8,762,3,0,1,1
60,blue-collar,married,primary,0,493,0,0,1,18,8,671,4,0,1,1
47,management,married,tertiary,0,682,0,0,1,18,8,638,6,0,1,1
32,technician,single,secondary,0,0,0,0,1,18,8,594,4,0,1,1
55,blue-collar,married,primary,0,3485,0,0,1,18,8,625,4,0,1,1
36,management,single,tertiary,0,2944,0,0,1,18,8,882,8,0,1,1
46,technician,married,secondary,0,1353,0,0,1,18,8,528,5,0,1,1
55,management,divorced,tertiary,0,0,0,0,1,18,8,309,4,0,1,1
30,management,single,tertiary,0,1541,0,0,1,18,8,471,8,0,1,1
54,blue-collar,married,secondary,0,548,0,0,1,18,8,520,7,0,1,1
31,management,divorced,tertiary,0,254,0,0,1,18,8,1576,8,0,1,1
